3,0754
3,0295
3,0903
6,0355
2,0130
6,0145
6,0656
6,0253
2,0041
2,0783
3,0642
4,0191
6,0445
6,0078
5,0255
5,0091
2,0335
4,0405
3,0802
3,0543
2,0039
5,0726
2,0585
3,0248
5,0563
2,0744
2,0503
3,0064
5,0050
3,0180
6,0576
6,0599
5,0147
4,0353
3,0469
6,0297
5,0411
4,0455
2,0979
2,0439
3,0089
6,0028
6,0007
2,0115
3,0705
4,0965
6,0989
5,0899
3,0675
6,0166
2,0206
2,0561
2,0498
2,0052
6,0420
3,0155
6,0344
2,0692
6,0244
3,0050
4,0639
4,0031
3,0763
4,0812
2,0644
4,0980
6,0273
2,0869
3,0178
4,0581
2,0122
6,0915
2,0976
6,0860
4,0556
5,0896
6,0556
2,0784
6,0443
6,0388
3,0488
3,0723
3,0020
6,0575
4,0173
2,0820
3,0056
4,0309
3,0830
6,0090
4,0730
3,0361
5,0129
3,0160
5,0335
4,0320
2,0997
4,0519
6,0210
5,0859
5,0744
3,0847
4,0597
2,0030
6,0844
5,0685
3,0158
6,0910
2,0698
5,0660
6,0463
4,0842
6,0707
6,0386
3,0055
4,0343
2,0270
3,0593
2,0087
2,0159
4,0617
3,0395
6,0130
6,0462
6,0570
4,0568
3,0252
6,0696
2,0027
5,0910
2,0382
5,0166
5,0971
5,0943
3,0038
4,0658
4,0472
6,0942
3,0786
6,0122
5,0922
3,0833
3,0136
2,0916
2,0768
6,0278
3,0608
5,0834
4,0441
5,0810
6,0695
3,0742
6,0304
5,0132
4,0902
6,0581
6,0664
2,0657
4,0791
2,0857
4,0754
6,0314
5,0409
2,0939
3,0839
3,0340
3,0835
5,0541
6,0279
4,0715
2,0169
6,0377
5,0401
6,0817
3,0722
6,0165
5,0862
5,0736
4,0655
3,0854
6,0971
3,0389
3,0735
5,0393
5,0442
5,0497
3,0391
3,0290
5,0892
6,0519
5,0172
4,0095
5,0236
6,0548
4,0166
6,0039
3,0402
5,0283
6,0110
5,0191
6,0496
2,0171
6,0833
2,0247
3,0501
6,0456
2,0787
3,0203
3,0129
4,0466
6,0153
5,0470
6,0786
6,0080
6,0953
6,0467
4,0996
3,0696
2,0876
2,0494
2,0046
2,0385
2,0133
2,0921
4,0972
5,0780
4,0932
6,0913
2,0248
5,0528
5,0458
6,0811
6,0594
4,0198
5,0523
6,0922
4,0230
4,0906
6,0930
4,0647
4,0370
4,0194
5,0863
4,0188
4,0107
5,0203
2,0796
6,0681
6,0901
4,0372
3,0499
3,0529
2,0297
5,0986
5,0550
6,0706
5,0617
2,0284
6,0220
5,0142
3,0966
6,0405
4,0155
5,0028
5,0874
5,0289
6,0106
5,0712
3,0100
2,0901
5,0282
6,0902
2,0328
3,0004
4,0893
5,0865
4,0584
4,0250
2,0427
5,0596
6,0000
3,0214
3,0907
2,0148
4,0876
6,0160
6,0937
2,0681
4,0833
6,0453
3,0035
3,0369
6,0172
2,0485
6,0628
3,0357
5,0006
2,0685
4,0233
2,0128
2,0108
2,0090
5,0786
3,0122
5,0408
4,0591
4,0918
3,0887
6,0357
4,0398
3,0091
6,0848
5,0377
3,0144
3,0975
2,0091
4,0848
4,0964
2,0430
3,0423
3,0289
2,0667
4,0740
3,0030
2,0085
6,0579
4,0633
5,0044
3,0212
3,0691
2,0708
2,0651
5,0479
3,0658
5,0501
3,0451
6,0824
2,0267
4,0816
6,0267
3,0611
6,0318
2,0321
3,0247
4,0873
2,0036
2,0759
2,0383
4,0938
6,0005
5,0090
5,0304
2,0264
4,0517
2,0303
3,0031
3,0630
6,0969
4,0724
4,0386
5,0915
4,0000
5,0715
5,0787
5,0937
3,0752
6,0367
2,0670
3,0882
5,0618
4,0462
6,0137
3,0032
2,0716
3,0600
2,0412
5,0912
2,0271
5,0717
6,0224
3,0352
5,0670
5,0471
5,0638
5,0317
4,0473
3,0750
2,0771
4,0003
6,0155
2,0627
4,0922
3,0037
5,0828
2,0587
3,0069
3,0525
3,0870
4,0858
2,0917
3,0205
3,0309
6,0836
5,0228
3,0113
2,0727
2,0969
5,0713
2,0777
6,0446
5,0545
4,0582
3,0842
5,0432
2,0004
3,0042
6,0966
6,0123
3,0398
6,0499
3,0734
6,0150
6,0422
2,0200
2,0163
5,0054
2,0478
4,0131
2,0848
5,0264
3,0684
2,0318
2,0810
4,0764
4,0214
4,0762
3,0490
5,0017
2,0557
4,0760
2,0523
3,0790
5,0443
2,0218
4,0087
2,0598
5,0577
5,0784
5,0469
4,0998
3,0306
4,0013
6,0015
6,0206
2,0998
4,0005
6,0612
4,0261
6,0011
2,0107
4,0249
2,0419
2,0858
3,0253
4,0814
2,0862
3,0000
3,0087
4,0712
4,0606
5,0823
6,0088
5,0339
4,0971
3,0240
4,0217
4,0105
4,0291
2,0236
5,0004
5,0900
5,0999
2,0621
3,0432
4,0537
3,0728
3,0673
3,0153
2,0102
4,0515
2,0567
2,0376
6,0631
2,0704
3,0997
3,0364
5,0594
6,0759
2,0636
3,0706
2,0047
4,0911
5,0641
2,0032
4,0412
5,0920
3,0906
3,0421
6,0992
5,0728
3,0524
6,0814
2,0016
4,0979
5,0060
3,0837
3,0730
6,0364
2,0005
6,0181
6,0162
2,0802
6,0259
2,0084
5,0457
3,0679
6,0731
4,0328
4,0158
3,0965
4,0100
4,0720
2,0231
4,0469
4,0280
3,0700
5,0476
4,0324
4,0334
2,0609
3,0123
6,0324
5,0621
6,0826
4,0506
2,0109
2,0541
2,0450
5,0917
4,0234
5,0197
3,0328
3,0010
2,0346
4,0453
5,0176
3,0659
2,0407
4,0572
3,0458
6,0586
3,0080
2,0797
3,0661
3,0331
2,0986
5,0303
4,0195
2,0775
4,0557
3,0474
3,0768
2,0947
2,0253
6,0284
5,0921
2,0919
4,0246
3,0296
6,0322
4,0824
6,0768
4,0939
6,0633
4,0917
5,0170
6,0365
2,0641
5,0340
6,0816
2,0158
4,0599
5,0612
2,0268
6,0689
4,0674
2,0666
5,0209
6,0408
4,0741
6,0191
5,0378
3,0895
6,0194
3,0266
6,0483
2,0018
3,0233
3,0676
2,0650
4,0689
4,0490
6,0984
2,0119
2,0594
5,0585
4,0089
4,0424
5,0036
2,0772
5,0357
3,0237
4,0561
2,0843
3,0382
2,0959
5,0351
5,0516
4,0942
6,0066
6,0829
6,0978
2,0216
5,0261
3,0893
5,0776
4,0063
3,0618
4,0460
4,0227
6,0928
5,0827
3,0052
2,0219
2,0487
6,0873
3,0147
5,0185
5,0229
6,0639
4,0811
2,0885
4,0241
3,0561
2,0793
3,0933
6,0152
4,0683
2,0840
5,0511
4,0137
3,0876
4,0667
3,0300
3,0699
4,0904
6,0674
5,0433
5,0949
3,0015
2,0850
5,0412
6,0208
5,0783
3,0453
3,0431
6,0238
2,0619
6,0332
2,0058
5,0143
4,0526
6,0400
4,0393
3,0983
3,0263
5,0842
4,0094
2,0694
3,0527
4,0531
2,0590
6,0668
2,0867
5,0846
5,0350
4,0634
4,0881
5,0793
3,0394
6,0027
5,0521
3,0145
3,0505
3,0345
5,0722
5,0345
5,0459
4,0302
3,0912
3,0128
3,0441
4,0138
2,0580
6,0055
5,0117
4,0028
6,0755
3,0445
6,0941
2,0868
4,0142
4,0039
5,0149
5,0428
2,0493
6,0086
3,0443
4,0062
2,0750
3,0777
6,0611
4,0914
6,0428
3,0657
3,0175
4,0329
4,0052
6,0275
4,0885
4,0297
6,0852
5,0995
3,0059
5,0829
4,0379
6,0272
3,0027
3,0869
2,0736
4,0613
5,0297
3,0823
3,0607
2,0484
4,0193
6,0518
6,0621
5,0053
4,0624
4,0236
5,0586
4,0847
4,0078
4,0946
4,0673
4,0036
5,0966
3,0348
5,0424
4,0339
2,0307
3,0040
6,0255
5,0651
4,0457
4,0982
6,0686
2,0807
2,0723
3,0068
5,0221
2,0933
4,0930
6,0780
4,0148
6,0947
4,0456
6,0440
2,0613
4,0433
3,0378
5,0215
2,0064
6,0630
3,0124
6,0908
3,0872
3,0012
3,0279
6,0884
4,0925
5,0520
5,0299
4,0035
6,0781
6,0800
5,0406
2,0437
2,0161
4,0768
2,0134
6,0711
6,0796
2,0432
2,0819
5,0760
3,0566
5,0936
3,0829
2,0946
5,0735
5,0116
6,0935
4,0047
5,0331
4,0709
3,0550
6,0331
4,0423
5,0667
2,0467
4,0612
5,0754
2,0094
6,0737
5,0841
3,0685
3,0003
6,0213
2,0193
6,0148
4,0264
6,0142
5,0963
4,0604
4,0854
3,0221
6,0994
5,0504
6,0648
3,0927
2,0861
2,0129
6,0529
3,0360
4,0169
6,0115
5,0652
5,0657
6,0439
5,0571
5,0718
2,0378
2,0106
3,0400
2,0022
4,0503
2,0845
3,0958
2,0451
4,0164
3,0851
4,0337
2,0469
2,0390
4,0501
3,0318
2,0902
3,0163
5,0611
5,0723
2,0239
3,0889
4,0628
3,0560
4,0259
6,0418
5,0487
5,0758
5,0972
4,0452
3,0115
5,0285
5,0854
4,0775
5,0385
2,0181
4,0102
6,0129
3,0827
3,0980
5,0284
2,0889
3,0915
3,0919
3,0447
4,0554
2,0660
2,0183
4,0662
3,0934
5,0267
3,0024
2,0192
4,0961
5,0008
4,0445
6,0540
6,0250
5,0888
6,0498
6,0744
5,0173
6,0260
5,0590
5,0290
4,0618
4,0053
5,0196
4,0486
4,0082
2,0563
4,0705
4,0802
5,0959
5,0146
3,0772
5,0757
3,0537
3,0152
4,0855
2,0645
6,0120
6,0409
5,0274
3,0641
6,0236
5,0554
2,0040
2,0322
5,0439
3,0350
4,0160
3,0098
6,0574
4,0788
3,0807
6,0753
5,0633
4,0116
2,0639
6,0534
6,0437
3,0276
3,0054
3,0892
2,0987
4,0262
2,0908
2,0302
2,0213
3,0945
6,0879
6,0684
4,0293
4,0580
6,0704
5,0083
3,0665
5,0213
6,0596
6,0607
3,0751
2,0055
4,0218
3,0471
3,0959
6,0531
6,0546
2,0894
3,0860
3,0963
6,0950
6,0282
2,0057
6,0266
5,0016
3,0738
3,0682
4,0853
5,0507
6,0012
4,0787
6,0723
4,0265
4,0960
6,0371
5,0121
2,0839
4,0300
6,0776
2,0762
6,0219
3,0316
3,0321
2,0526
4,0268
6,0618
6,0918
2,0002
6,0654
4,0726
2,0656
2,0257
4,0688
6,0188
6,0196
3,0433
4,0187
3,0335
6,0591
4,0524
3,0559
4,0915
2,0186
3,0647
6,0678
3,0420
5,0368
4,0322
3,0861
3,0190
3,0923
2,0961
5,0769
4,0857
3,0508
3,0805
3,0229
3,0367
4,0305
6,0675
5,0930
5,0800
3,0084
6,0378
2,0316
2,0643
4,0385
3,0351
5,0034
2,0952
3,0743
3,0071
6,0076
3,0970
5,0307
6,0349
4,0514
4,0482
6,0655
2,0560
3,0623
5,0394
6,0563
3,0740
6,0466
2,0880
5,0039
2,0358
3,0783
3,0853
6,0140
5,0369
6,0036
2,0306
2,0120
4,0256
2,0973
4,0736
6,0627
4,0207
6,0997
5,0049
5,0238
2,0286
6,0189
4,0772
2,0870
6,0170
3,0984
3,0146
5,0973
6,0407
3,0028
2,0061
5,0537
2,0357
5,0391
5,0400
2,0100
6,0642
5,0683
3,0200
5,0354
5,0001
6,0175
3,0489
6,0754
5,0518
4,0805
4,0208
6,0508
2,0875
3,0719
6,0880
2,0479
3,0865
3,0967
6,0799
3,0285
2,0535
6,0847
6,0620
6,0641
5,0826
3,0986
2,0982
5,0260
5,0175
5,0898
3,0414
6,0182
4,0165
6,0907
4,0679
6,0629
5,0148
2,0279
3,0998
3,0534
6,0955
3,0581
3,0346
4,0362
5,0262
2,0912
2,0695
6,0375
6,0788
6,0952
6,0690
6,0553
3,0410
4,0798
4,0022
5,0691
6,0147
3,0036
3,0121
6,0372
4,0097
6,0637
2,0138
2,0710
6,0116
4,0439
6,0154
6,0716
3,0982
3,0614
4,0974
2,0534
2,0292
4,0378
5,0430
4,0576
3,0633
4,0199
6,0081
6,0644
2,0312
3,0119
2,0732
4,0278
2,0519
3,0193
2,0633
5,0994
